3714|140|What was the G+C content?|38%|2020-08-13 03:00:23
4472|84|Why must the two proteins Gn and Gc be co-expressed?|to allow them stability so that the two can be assembled correctly in the Golg|2020-08-13 03:00:52
4002|129|What are viral infections are usually accompanied with?|oxidative stress which will further increase the local inflammation in the airway. |2020-08-13 03:00:54
4021|129|What has Spalluto et.al. have shown?|that antiviral factors such as IFNγ epigenetically modifies the viral resistance of epithelial cells.|2020-08-13 03:00:47
3971|129|What does their impairment stems from?|a type 2-skewed inflammatory response which deprives the airway of important type 1 responsive CD8 cells that are responsible for the complete clearance of virusinfected cells |2020-08-13 03:00:06
3680|44|Who performed the sampling procedures?|veterinarians|2020-08-13 03:00:09
5208|32|What is Coxiella burnetii?|small, gram-negative obligate intracellular bacterium|2020-08-13 03:00:18
535|13|Why has pertussis immunity in infants has decreased in infants?|Because pertussis immunity after acellular pertussis vaccination is less long-lasting than immunity after wild-type infection or whole-cell vaccination, many women of child-bearing age have waning pertussis antibody levels. |2020-08-13 03:00:37
1482|105|Where do the LAIV replicate?|replicate in the mucosa of the nasopharynx|2020-08-13 03:00:13
247|114|What factor positively correlates with imported-and-reported cases counts of SARS-CoV-2 infection?|daily air travel volume|2020-08-13 03:00:14
3695|140|What novel features does the genome have?| its orf3b encodes a completely novel short protein. Furthermore, its new orf8 likely encodes a secreted protein with an alpha-helix, following with a beta-sheet(s) containing six strands.|2020-08-13 03:00:05
585|67|What is the relationship between urbanization and risk of emergence of flu-like diseases?| findings suggest that urbanization spatially combines risk factors to produce particular types of peri-urban landscapes with significantly higher HPAI H5N1 emergence risk.|2020-08-13 03:00:43
5242|52|What is needed to direct genetic mutations in RNA viruses?|Infectious cDNA clones|2020-08-13 03:00:09
602|86|How can Bacilius subtilis be used as an oral vaccine?|recombinant vaccine carrier|2020-08-13 03:00:38
3004|6|What are the current clinically-available methods to detect encephalitis viral antigens?|ELISA and IFA|2020-08-13 03:00:44
2151|80|Is coinfection common in influenza infection?|influenza virus infections are often accompanied by other viral pathogens|2020-08-13 03:00:29
3798|135|How many cases were there on 5 March?|4,250 |2020-08-13 03:00:58
1577|105|What is the advantage of baculovirus vectors?|The vectors can accommodate large gene insertions, show limited cytopathic effect in mammalian cells, and have been shown to infect and express genes of interest in a spectrum of mammalian cells|2020-08-13 03:00:01
1945|88|Where is CEACAM1 expressed in the body?|epithelial and endothelial cells 11 , as well as B cells, T cells, neutrophils, NK cells, macrophages and dendritic cells (DCs)|2020-08-13 03:00:35
3262|43|What is a prerequisite to make a molecular docking study feasible?|a reliable 3D (three dimensional) structure of the target protein|2020-08-13 03:00:28
831|85|What are examples of attenuated poxvirus vaccine delivery vectors?|modified vaccinia virus Ankara (MVA) and New York attenuated vaccinia virus NYVAC strains|2020-08-13 03:00:16
552|130|What genotypes are associated with the severity of HFRS?|rs12252 C allele and CC genotype|2020-08-13 03:00:20
798|85|What can be a factor in using common vectors for the delivery of vaccines?|commonly employed vectors, for example Salmonella and adenovirus, often have pre-existing immune responses in the host and this has the potential to modify the subsequent immune response to a vectored antigen. |2020-08-13 03:00:09
1757|94|What were more potent inhibitors of Staphylococcus aureus growth than high-concentration free chloramphenicol?|M13 or fd phage displaying either a targeting peptide or antibody fragment and tethered to chloramphenicol by a labile crosslinker |2020-08-13 03:00:20
4497|84|As an RNA-binding protein that engages the hairpin termini of the genomic segments, what does the N-protein of hantavirus do?| helps to render viral replication a closed process within the cytoplasm|2020-08-13 03:00:43
4495|84|What does the N-protein, as an RNA-binding protein, do?|engages the hairpin termini of the genomic segments with high affinity|2020-08-13 03:00:30
3972|129|Where is this  especially evident?|in weak type 1 inflammation-inducing viruses such as RV and RSV|2020-08-13 03:00:48
4184|115|Where else MERS-COV has also been detected?| in mild and influenza-like illnesses and in those with no signs or symptoms.|2020-08-13 03:00:55
1109|138|What  is the typical age profile of mortality in Influenza diseases?|The curve of inﬂuenza deaths by age at death has histor-ically, for at least 150 years, been U-shaped (Figure 2),exhibiting mortality peaks in the very young and the veryold, with a comparatively low frequency of deaths at allages in between|2020-08-13 03:00:09
2168|39|Where is the highest rate of childhood pertussis globally?|Southeast Asia|2020-08-13 03:00:08
235|113|In what species did the COVID-19 virus likely originate?|bats|2020-08-13 03:00:40
3874|129|What does the involvement of respiratory viruses contribute to?| important to identify the exact mechanisms underpinning viral exacerbations in susceptible subjects|2020-08-13 03:00:05
242|117|What kind of masks are recommended to protect healthcare workers from COVID-19 exposure?|N95 mask|2020-08-13 03:00:42
2257|89|What do the results suggest?|AP3 has potential for development as a new anti-HIV drug|2020-08-13 03:00:20
2129|26|What is the main cause of death in the neonatal period of calves?|Calf septicemia|2020-08-13 03:00:12
1237|126|What percent of inbound passengers from China were from Wuhan?|2.1%|2020-08-13 03:00:43
4071|46|What do neuroaminidase inhibitors target?|NA glycoproteins of influenza A and B virus|2020-08-13 03:00:16
4372|115|What does Clade A contain?|only human-derived MERS-CoV genomes|2020-08-13 03:00:50
3623|99|What clade does it belong to?| forms a clade within the subgenus sarbecovirus of the Orthocoronavirinae subfamily |2020-08-13 03:00:46
3716|140|Where is the major distinction?| in orf3b, Spike and orf8 but especially variable in Spike S1 and orf8 which were previously shown to be recombination hot spots.|2020-08-13 03:00:02
1257|105|How is the TIV administered?|intramuscularly |2020-08-13 03:00:18
3467|69|What were the results of analysis?|Frontline health care workers engaged in direct diagnosis, treatment, and care of patients with COVID-19 were associated with a higher risk of symptoms of depression (OR, 1.52; 95% CI, 1.11-2.09; P = .01), anxiety (OR, 1.57; 95% CI, 1.22-2.02; P < .001), insomnia (OR, 2.97; 95% CI, 1.92-4.60; P < .001), and distress (OR, 1.60; 95% CI, 1.25-2.04; P < .001).|2020-08-13 03:00:29
537|13|What are the risk factors in childhood pneumonia?| incomplete or inadequate vaccination must be considered as a major preventable risk factor for childhood pneumonia. Other risk factors include low birth weight, which is associated with 3.2 times increased odds of severe pneumonia in low-and middle-income countries, and 1.8 times increased odds in high-income countries [51] . Similarly, lack of exclusive breastfeeding for the first 4 months of life increases odds of severe pneumonia by 2.7 times in low-and middle-income countries and 1.3 times in highincome countries. |2020-08-13 03:00:41
588|67|What is the principle behind infection Convergence Model ?|The convergence model can be so adapted by incorporating the dynamics of urban, agricultural, and natural ecosystem transformations proposed with this framework. These associated multifaceted interactions including feedbacks that affect ecological communities, hosts and pathogen populations, are the proximate drivers of disease emergence.|2020-08-13 03:00:15
4063|30|How large is the HMPV genome?|13 kb|2020-08-13 03:00:05
3897|51|How do nonnucleoside NS5B polymerase inhibitors work?|inhibit polymerase activity by allosteric mechanisms|2020-08-13 03:00:39
4446|84|What does hantavirus human disease  manifest as?| a cardiopulmonary compromise, hantavirus cardiopulmonary syndrome (HCPS)|2020-08-13 03:00:03
1066|138|When did the Swine Flu (Spanish Influenza) virus reappear in humans?| But in 1977, human H1N1 Virusessuddenly “reemerged” from a laboratory freezer (9). Theycontinue to circulate endemically and epidemically.|2020-08-13 03:00:16
831|85|What are examples of attenuated poxvirus vaccine delivery vectors?|modified vaccinia virus Ankara (MVA) and New York attenuated vaccinia virus NYVAC strains|2020-08-13 03:00:11
1749|94|What is the result of all species tests of phage particles?| is immunogenic without adjuvant in all species tested to date, including mice (Willis et al., 1993) , rats (Dente et al., 1994) , rabbits (de la Cruz et al., 1988) , guinea pigs (Frenkel et al., 2000; Kim et al., 2004) , fish (Coull et al., 1996; Xia et al., 2005) , non-human primates (Chen et al., 2001) , and humans (Roehnisch et al., 2014) |2020-08-13 03:00:20
4140|136|What do RBPs do?|post-transcriptionally control expression of crucial inflammatory factors in various tissues and their potential therapeutic applications|2020-08-13 03:00:42
1249|98|What is disease resilience?| the ability of a given host to tolerate an infection, and to return to a state of health|2020-08-13 03:00:14
5184|102|What is the percentage decrease in influenza antibodies after 8 months after inoculation with the inactivated vaccine?|75%|2020-08-13 03:00:15
4494|84|What is N-protein?|a structural component of the viral nucleocapsid|2020-08-13 03:00:27
3804|135|What was the overall aim of the surveillance?| to support the global strategy of containment of COVID-19 with rapid identification and follow-up of cases linked to affected countries in order to minimise onward transmission.|2020-08-13 03:00:29
4424|74|What is MVO?|multi-verse optimizer|2020-08-13 03:00:16
1516|105|What  did the first report on adenovirus as a vector demonstrate?|immunogenicity of recombinant adenovirus 5 (rAd5) expressing the HA of a swine influenza virus, A/Swine/Iowa/1999 (H3N2)|2020-08-13 03:00:54
4209|115|What happens to humans infected by MERS-CoV virus?| the virus can be a more serious and opportunistic pathogen associated with the death of up to 40 % of reported cases.|2020-08-13 03:00:16
4055|45|What type of vaccine is used to protect against FIPV infection?|an attenuated, temperature-sensitive strain of type II FIPV|2020-08-13 03:00:55
279|103|What regulates the secretion of proinflammatory cytokines?|Nod-like receptor family, pyrin domain-containing 3|2020-08-13 03:00:32
1927|145|For what  there is evidence for  the efficacy of hand washing?| reducing both bacterial and viral pathogen transmission,|2020-08-13 03:00:48
1531|105|What is an example of failure of rAd5?| a gene therapy examination where high-dose intravenous delivery of an Ad vector resulted in the death of an 18-year-old male|2020-08-13 03:00:04
2497|109|What are exhibited in the two phases?|The first stage is acute, while the second stage, experienced by most but not all, is persistent, causing disabling polyarthritis. Characteristics of the acute phase include an abrupt onset of fever, arthralgia, and in some cases, maculopapular rash [6, 23] . The acute phase causes such intense joint and muscular pain that makes movement very difficult and prostrates its victims [|2020-08-13 03:00:59
2978|128|How does the transmission of the respiratory virus happen?|through large respiratory droplets, |2020-08-13 03:00:32
1248|105|What inactivated vaccines are available?|whole virus inactivated, split virus inactivated, and subunit vaccines.|2020-08-13 03:00:42
2189|144|Where was the second reported case of COVID in the United States?|Chicago|2020-08-13 03:00:06
4042|81|Which are identified  as major viruses mostly responsible for ILI and pneumonia in several studies?|Influenza viruses, Respiratory Syncytial viruses (RSV) and Parainfluenza viruses|2020-08-13 03:00:33
4147|136|Where do these activities take place?| in various subcellular compartments |2020-08-13 03:00:09
4510|84|What does recent data indicate?| that microtubular transport is indeed utilized for the New World hantavirus SNV|2020-08-13 03:00:20
327|17|What types of acute respiratory infections can be screened and diagnosed with multiplex PCR?|influenza and parainfluenza viruses, RSV, adenovirus, rhinovirus, human metapneumovirus, enterovirus, bocavirus and coronavirus|2020-08-13 03:00:00
2131|26|Where was hepcidin first discovered?|human urine|2020-08-13 03:00:50
4067|30|Who accounted for 44% of HMPV positive cases in Kenya between 2007 and 2011?|children under 6 months of age|2020-08-13 03:00:23
3600|82|How was the mouse-adapted SARS virus (MA15) generated?|by serial passage of an infectious wildtype SARS CoV clone in the respiratory tract of BALB/c mice.|2020-08-13 03:00:32
1106|138|Are viruses in the first and third waves of the 1918 swine flu pandemic same or derived from the virus from the second wave of the swine flu?|nothingcan yet be said about whether the ﬁrst (spring) wave, or forthat matter, the third wave, represented circulation of thesame Virus or variants of it|2020-08-13 03:00:38
1730|94|What has the bacteriphage technology and the library of folded protein variants enabled?|the ability to seamlessly connect genetic information with protein function for a large number of protein variants simultaneously, and has been widely and productively exploited in studies of proteinprotein interactions|2020-08-13 03:00:05
1660|4|Which Human Coronavirus showed species specific clinical characteristics of its infection?|HCoV‐HKU1|2020-08-13 03:00:35
4084|31|How many patients had acute RTIs?|263|2020-08-13 03:00:38
5312|134|What evidence suggests that RIG-I and DDX60 collaborate to exert antiviral effects?|colocalized after HTNV infection|2020-08-13 03:00:51
918|3|What is the molecular structure of bovine coronavirus?|single-stranded, linear, and nonsegmented RNA|2020-08-13 03:00:46
5178|100|What enhances the expression of type I interferon?|The subsequent infection with Gram-positive bacteria|2020-08-13 03:00:05
4025|129|What may viral infections of the respiratory epithelium by viruses such as IFV, RV, RSV and HSV do?|may trigger the further production of ROS as an antiviral mechanism|2020-08-13 03:00:01
4058|45|How was the binding strength measured?|nano Isothermal Titration Calorimeter (ITC)|2020-08-13 03:00:59
5156|107|What does ouabain inhibit?|ATP1A1|2020-08-13 03:00:26
331|23|What molecules have been shown to hinder T cell responses to viral infections?|Excessive reactive oxygen species (ROS)|2020-08-13 03:00:18
2988|42|What is the structure of an Echovirus?|nonenveloped, single-stranded, positive-sense RNA|2020-08-13 03:00:18
523|132|In 2009 what was the reported H1N1 vaccination rate in China?|10.8%|2020-08-13 03:00:07
4394|74|What is the number of confirmed cases reached on 8 February 2020?|34,598|2020-08-13 03:00:17
4471|84|When does the cleavage appear to be signaled?|after the conserved peptide signal WAASA at the C-terminal of Gn |2020-08-13 03:00:05
4062|30|What diseases are caused by HMPV?|mild upper respiratory infection to bronchiolitis and pneumonia|2020-08-13 03:00:26
3708|140|What strains were included in  this study?|strains collected from human, bats, and Himalayan palm civet between 2003 and 2018, with one 229E coronavirus strain as the outgroup.|2020-08-13 03:00:43
3024|7|Who conducted the study?|clinicians, public health doctors, radiologists, laboratory technicians and nurses|2020-08-13 03:00:24
4084|31|How many patients had acute RTIs?|263|2020-08-13 03:00:42
4032|129|For what purpose controlled in vivo human infections can be performed for mild viruses?|the best mode of verification of the associations of the virus with the proposed mechanism of viral induced acute exacerbations |2020-08-13 03:00:16
942|97|Where does EGR1 accumulate in the cell?|nucleus|2020-08-13 03:00:14
2724|112|How are mammalian cells typically rendered antiviral?| the presence of viral RNA or DNA in the cytoplasm of mammalian cells will induce secretion of type I interferon proteins (IFN-a and IFN-b), which promote expression and translation of interferon-stimulated genes (ISGs) in neighboring cells |2020-08-13 03:00:44
4214|115|What is the progression  of symptoms to disease?|Fever and gastrointestinal symptoms may form a prodrome, after which symptoms decline, only to be followed by a more severe systemic and respiratory syndrome |2020-08-13 03:00:44
5319|147|What do arrows indicate in Figure 1?|infectious transmission pathways between hosts|2020-08-13 03:00:21
4232|115|What is the sensitivity with which immunochromatographic tool could detect recombinant MERS-CoV nucleocapsid protein?|94 %|2020-08-13 03:00:16
1744|94|Which are some phage based contraceptive vaccines for animals?| immunization with phage displaying follicle-stimulating hormone peptides on pVIII elicited antibodies that impaired the fertility of mice and ewes |2020-08-13 03:00:43
911|91|If all 3 of Koch's postulates are met, what does this indicate?|microbe is the cause of the disease|2020-08-13 03:00:46
3898|51|How many patients were studied?|31|2020-08-13 03:00:13
1886|139|What was the cumulative number of reported cases by 1 January 2020?|sed|2020-08-13 03:00:30
1549|105|What is a drawback of Ad5 vector?|preexisting immunity,|2020-08-13 03:00:27
871|131|What is estimated to drop immediately after an introduction of a non-pharmaceutical intervention?| number of daily infections|2020-08-13 03:00:36
938|97|What can RNA sequencing be used to monitor?|changes in gene expression|2020-08-13 03:00:52
1949|88|What are the SRC-family of kinases? |signaling molecules|2020-08-13 03:00:22
4278|115|What are older DCs are more likely to be positive for?|seropositive and RNA or virus negative|2020-08-13 03:00:22
1745|94|Which are some phage based contraceptive vaccines for animals?|Phage displaying or chemically Rubinchik and Chow (2000) conjugated to sperm antigen peptides or peptide mimics (Samoylova et al., 2012a,b) and gonadotropin-releasing hormone (Samoylov et al., 2012) are also in development.|2020-08-13 03:00:01
1748|94|Despite shortcomings, what has the filamentous phage has been useful for?|as a carrier for peptides with relatively simple secondary structures, which may be stablilized via anchoring to the coat proteins (Henry et al., 2011) . This may be especially true of peptides with poor inherent immunogenicity, which may be increased by high-valency display and phage-associated adjuvanticity|2020-08-13 03:00:48
1933|145|What is essential when pandemics threaten vulnerable populations?|Transparent and credible information-sharing mechanisms |2020-08-13 03:00:34
3848|137|What is a recent discovery?|Bat is believed to harbor many more viruses than we ever thought as a reservoir host or even a susceptible host |2020-08-13 03:00:03
2157|80|What is carageenan?|a high molecular weight sulfated polymer derived from red seaweed (Rhodophyceae) that has been extensively used in food, cosmetic and pharmaceutical industry and is generally recognized as safe by the FDA |2020-08-13 03:00:38
532|13|How have the incidence Empyema been reduced?|These trends have been reversed since the introduction of pneumococcal conjugate vaccination-13. Data from the United States suggest that empyema decreased by 50% in children younger than 5 years |2020-08-13 03:00:49
2505|109|What other group is disproportionately affected?|children|2020-08-13 03:00:14
4463|84|How was HFRS  first brought to the attention of western medicine ?|with an outbreak that occurred among United Nations troops during the Korean conflict between 1951 and 1954|2020-08-13 03:00:43
3607|82|What was done to test if  an intermediate host may not be necessary and that some bat SL-CoVs may be able to directly infect human hosts. T| the exact S gene from bat coronavirus SL-SHC014 was synthesized and used to generate a chimeric virus in the mouse adapted MA15 SARS-CoV backbone. |2020-08-13 03:00:37
233|113|What are the phases of a pandemic?|investigation phase, followed by recognition, initiation, and acceleration phases|2020-08-13 03:00:33
5300|65|What characteristics does glycosylation have on flavonoids?|solubility, stability and bio-activity|2020-08-13 03:00:02
465|18|What is the role of antibodies during infection?|Antibodies against foreign antigens are a critical component of the overall immune response and can facilitate pathogen clearance during a primary infection and also protect against subsequent infections.|2020-08-13 03:00:26
4444|84|How many of them are pathogenic for humans?|nearly half of them|2020-08-13 03:00:05
1622|10|How long is the SAIBK gene?|27,534 nucleotides|2020-08-13 03:00:48
1631|21|Why are cotton rats considered a strong animal model for biomedical research?|its well defined immunological and genetic information, costeffectiveness, and abundant inbred strains and research reagents|2020-08-13 03:00:20
1059|138|What was the case fatality rate in the 1918 Spanish Influenza epidemic?|Case-fatality rates were >2.5%, compared to <0.1% in otherinﬂuenza pandemics|2020-08-13 03:00:57
3032|27|What is Acute hemorrhagic encephalomyelitis?|a rare form of acute disseminated encephalomyelitis|2020-08-13 03:00:00
5159|107|How do the authors suggest that ATP1A1 and PHB contribute to the efficient multiplication of mammarenaviruses?|using genetics and pharmacological inhibition of the genes|2020-08-13 03:00:42
2991|42|According to the California Code of Regulations, when should a meningitis case be reported?|within 1 day of identification|2020-08-13 03:00:33
3006|6|How many antigens could be detected by Liew's multiplex ELISA test?|9|2020-08-13 03:00:59
2142|80|What is a potential therapeutic benefit of carageenan?|carrageenan and Zanamivir act synergistically against several influenza A virus strains (H1N1(09)pdm, H3N2, H5N1, H7N7)|2020-08-13 03:00:32
292|103|How does NLRP3 detect RNA viral infection?|by sensing the cellular damage or distress induced by viroporins|2020-08-13 03:00:53
819|131|What term describes when a majority of the population has built an immunity to a virus?|herd immunity|2020-08-13 03:00:24
2523|109|What  did the studies reveal regarding transmission from mothers during perinatal period?|During the 2005-2006 La Reunion Island outbreaks, Ramful et al. discovered that mothers could transmit CHIKV to their progeny during the perinatal period (Day 24 to Day +1) [33, 34] , and it is associated with a high degree of morbidity. By mean Day 4 of life, all of the neonates were symptomatic for CHIKV, exhibiting common CHIKF symptoms.|2020-08-13 03:00:44
2757|123|What is the conclusion of this study?|Our model showed that the transmissibility of SARS-CoV-2 was higher than the Middle East respiratory syndrome in the Middle East countries, similar to severe acute respiratory syndrome, but lower than MERS in the Republic of Korea.|2020-08-13 03:00:31
4286|115|How long can pathogenic bacteria remain viable and airborne in a coughed aerosol?| for 45 min|2020-08-13 03:00:01
4466|84|Which new genus was the virus later found to represent?|Hantavirus of the family Bunyaviridae|2020-08-13 03:00:06
1659|4|What is the most common species of Human Coronavirus among adults?|HCoV-OC43|2020-08-13 03:00:23
912|91|Is Koch's postulate applicable to enteric viruses?|not applicable|2020-08-13 03:00:13
4218|115|What is severe MARS noted for?|its impact among older men with comorbid diseases including diabetes mellitus, cirrhosis and various lung, renal and cardiac conditions |2020-08-13 03:00:32
1658|4|What is a significant cause of Influenze like illness among healthy adolescents and adults presenting for medical evaluation?|HCoV|2020-08-13 03:00:44
4372|115|What does Clade A contain?|only human-derived MERS-CoV genomes|2020-08-13 03:00:13
1231|71|What is HTS?|high-throughput screening|2020-08-13 03:00:14
528|132|What was the estimated economic impact in the U.S. from the 2009 SARS pandemic?|estimated at $30-$100 billion|2020-08-13 03:00:48
5266|55|How does PEDV spread?|fecal-oral contact|2020-08-13 03:00:10
3008|6|How was the ELISA assay validated?|using cultured viruses and inoculated chicken eggs with patient sera|2020-08-13 03:00:22
3805|135|What were the surveillance objectives?|to: describe the key epidemiological and clinical characteristics of COVID-19 cases detected in Europe; inform country preparedness; and improve further case detection and management. |2020-08-13 03:00:24
4437|47|What percentage of HIV-infected people go undetected in the United States?|20%|2020-08-13 03:00:40
3656|99|What are the many prospective and restrospective studies  conducted on?| usage of ribavirin with lopinavir/ritonavir/ribavirin, interferon, and convalescent plasma usage.|2020-08-13 03:00:33
5300|65|What characteristics does glycosylation have on flavonoids?|solubility, stability and bio-activity|2020-08-13 03:00:20
5268|55|What is the size of the PEDV genome?|26 to 32 kb|2020-08-13 03:00:32
4398|74|What is the main idea behind the proposed model?|to improve the performance of ANFIS by determining the parameters of ANFIS using FPASSA.|2020-08-13 03:00:23
1227|71|How many open reading frames are in the flavivirus genome?|single|2020-08-13 03:00:44
3824|135|How many cases had no pre-existing conditions?|five|2020-08-13 03:00:59
3029|7|What was the most striking finding of the study regarding tuberculosis patients?|a large proportion of TB patients did not present consistent cough|2020-08-13 03:00:33
921|3|Is the orf1ab gene at the 3' or 5' end of the bovine coronavirus genome?|5= side|2020-08-13 03:00:19
5212|48|What was a severe limitation of this study?|unable to evaluate the levels of immunomodulators in the serum samples of a control group|2020-08-13 03:00:50
902|91|What is the most common cause of viral gastroenteritis in children?|Rotavirus|2020-08-13 03:00:19
4029|129|What analysis functions may be useful?| epithelial cell models such as the air-liquid interface, in vitro airway epithelial model that has been adapted to studying viral infection and the changes it induced in the airway |2020-08-13 03:00:07
3711|140|How was the structural analysis of orf8 done?|using PSI-blast-based secondary structure PREDiction (PSIPRED) |2020-08-13 03:00:28
3849|137|Which bat virus have been found to be linked with diseases?|potential human infecting HKU-1, 4, 5 and 9 [17, 18] . Recent MERS-CoV infection is another example for severe disease caused by used-to-be-less pathogenic coronaviruses. Shi and colleagues [19] by using NGS have discovered many unknown animal viruses from bat, especially some important paramyxoviruses and reoviruses. Filovirus has also been identified in bat with potential severe outcomes. Lyssaviruses (with many genotypes, including rabies virus) in the Rhabdoviridae family have been linked with severe fatal human cases, even in the developed countries, including Australia, with the bites of bats in the city [20, 21] .|2020-08-13 03:00:52
4395|74|What is presented in this study?|new forecasting model to estimate and forecast the number of confirmed cases of COVID-19 in the upcoming ten days based on the previously confirmed cases recorded in China|2020-08-13 03:00:25
4483|84|Which proteins and mRNAs prominently induced by hantaviruses include?|hantaviruses have been identified as adversely affecting|2020-08-13 03:00:41
3705|140|What was the authors' recent report on?|a familial cluster of 2019-nCoV infection in a Shenzhen family with travel history to Wuhan |2020-08-13 03:00:00
2757|123|What is the conclusion of this study?|Our model showed that the transmissibility of SARS-CoV-2 was higher than the Middle East respiratory syndrome in the Middle East countries, similar to severe acute respiratory syndrome, but lower than MERS in the Republic of Korea.|2020-08-13 03:00:59
2137|26|How does hepcidin work in the duodenum?|control of excessive Fe absorption|2020-08-13 03:00:39
2474|109|What is Chikungunya virus?|a mosquito-borne pathogen listed by National Institute of Allergy and Infectious Diseases (NIAID) as a Category C Priority Pathogen that causes Chikungunya fever (CHIKF)|2020-08-13 03:00:59
3610|82|Why is there  no credible evidence to support the claim that the SARS-CoV-2 is derived from the chimeric SL-SHC014-MA15 virus?|upon careful phylogenetic analyses by multiple international groups [5, 14] , the SARS-CoV-2 is undoubtedly distinct from SL-SHC014-MA15, with >6,000 nucleotide differences across the whole genome.|2020-08-13 03:00:15
899|104|What protein is in the critical path of immunity and cytokine expression?|MAPK|2020-08-13 03:00:23
843|131|As of the end of March what is the proportion of Spain's population to be infected?|15.0% (7.0 [18-19] million people)|2020-08-13 03:00:54
5317|147|What animals are considered to be maintenance hosts to the Ebolavirus?|African bats|2020-08-13 03:00:04
5159|107|How do the authors suggest that ATP1A1 and PHB contribute to the efficient multiplication of mammarenaviruses?|using genetics and pharmacological inhibition of the genes|2020-08-13 03:00:21
2525|109|What did the study report?|neonatal infection associated with intrapartum maternal viremia that progressed to develop encephalitis owing to vertical transmission from infected mothers |2020-08-13 03:00:26
5249|53|What is the "Never Event" policy?|hospitals would no longer receive higher payments for the additional costs associated with treating patients for certain healthcare-acquired infections|2020-08-13 03:00:32
3691|99|What did the trial on SAB-301 demonstrate?| to be safe and well-tolerated at single doses.|2020-08-13 03:00:20
5282|63|What is directly related to nuclear condensation?|apoptotic chromatin changes|2020-08-13 03:00:41
1737|94|What does the term "phage displayed library" refer to?|a diverse pool of recombinant filamentous phage displaying an array of polypeptide variants (e.g., antibody fragments; peptides)|2020-08-13 03:00:40
240|117|What's the recommended method to disinfect floors for COVID-19?|The ground is wiped with 1000mg/L chlorine-containingdisinfectant, once /4 hours.|2020-08-13 03:00:54
4104|81|What is this assay based on?|on the multiplex ligation-dependent probe amplification (MLPA) technology.|2020-08-13 03:00:45
3642|99|What are potential vaccines based on?|messenger RNA, DNA-based, nanoparticle, synthetic and modified virus-like particle)|2020-08-13 03:00:42
5320|119|When did China detect the first human case of H7N9 infection?|February 2013|2020-08-13 03:00:50
3266|43|Where were the data collected for this study?|KEGG (Kyoto Encyclopedia of Genes and Genomes)|2020-08-13 03:00:48
3831|135|What was the duration of hospitalisation reported for 16 cases ?|a median of 13 days (range: 8-23 days)|2020-08-13 03:00:13
