3891|129|How may the responses be different in a chronically inflamed airway?| the responses against the virus may be impaired or aberrant, causing sustained inflammation and erroneous infiltration, resulting in the exacerbation of their symptoms (Mallia and Johnston, 2006; Dougherty and Fahy, 2009; Busse et al., 2010; Britto et al., 2017; Linden et al., 2019) . This is usually further compounded by the increased susceptibility of chronic airway inflammatory disease patients toward viral respiratory infections, thereby increasing the frequency of exacerbation as a whole|2020-08-13 04:00:39
937|97|What vaccine can be used to prevent Venezuelan equine encephalitis virus?|TC83|2020-08-13 04:00:27
801|131|How can a semi-mechanistic Bayesian hierarchical model estimate changes to the reproductive number?|calculating backwards from the deaths observed over time to estimate transmission thatoccurred several weeks prior, allowing for the time lag between infection and death.|2020-08-13 04:00:05
838|85|What are important criteria for selecting vaccine delivery vectors?|a vaccine should be inexpensive, so that it can be administered to a large population at minimal cost|2020-08-13 04:00:39
3241|58|What is the mean duration of time from first positive chest x-ray to bilateral multilobar lung infiltrates in human adenovirus type 55 (HAdV-55)?|4.8 days|2020-08-13 04:00:41
3607|82|What was done to test if  an intermediate host may not be necessary and that some bat SL-CoVs may be able to directly infect human hosts. T| the exact S gene from bat coronavirus SL-SHC014 was synthesized and used to generate a chimeric virus in the mouse adapted MA15 SARS-CoV backbone. |2020-08-13 04:00:21
4559|84|What potential mechanism,  could be presumed to underlie the pathogenesis of HCPS?|Direct viral effects|2020-08-13 04:00:09
331|23|What molecules have been shown to hinder T cell responses to viral infections?|Excessive reactive oxygen species (ROS)|2020-08-13 04:00:51
4511|84|Why have Hantavirus diseases of man been suspected of having an immunopathogenic basis?|plasma viral RNA with|2020-08-13 04:00:13
3837|135|What is required for locally acquired cases?|significant resources for contact tracing and quarantine, and countries should be prepared to allocate considerable public health resources during the containment phase, should local clusters emerge in their population. In addition, prompt sharing of information on cases and contacts through international notification systems such as the International Health Regulations (IHR) mechanism and the European Commission's European Early Warning and Response System is essential to contain international spread of infection.|2020-08-13 04:00:36
2720|112|What is the conclusion of  this report?| heightened immune responses limit pathogen-induced cellular morbidity, which can facilitate the establishment of rapidly-propagating persistent infections within-host. Rapidly-transmitting viruses that have evolved with bat immune systems will likely cause enhanced virulence following emergence into secondary hosts with immune systems that diverge from those unique to bats.|2020-08-13 04:00:58
3899|51|Was written consent obtained?|was obtained|2020-08-13 04:00:35
2747|112|What was demonstrated in deriving the equation for R 0?| invasion threshold is elevated at high values of constitutive antiviral acquisition,|2020-08-13 04:00:40
1737|94|What does the term "phage displayed library" refer to?|a diverse pool of recombinant filamentous phage displaying an array of polypeptide variants (e.g., antibody fragments; peptides)|2020-08-13 04:00:13
4254|110|What does the study suggest would make healthcare workers more willing to care for patients during an Ebola virus outbreak?|if HCWs are assured or guaranteed that they and or their families would be taken care of in case of death or while taking care of an EVD case,|2020-08-13 04:00:14
4183|115|What does the MERS LRT disease involve?|fever, cough, breathing difficulties and pneumonia that may progress to acute respiratory distress syndrome, multiorgan failure and death in 20 % to 40 % of those infected. |2020-08-13 04:00:50
1272|98|What is the timeline of the type I interferon (IFN) response in SARS-CoV infection?|In a mouse model of SARS-CoV infection, the type I IFN response is delayed|2020-08-13 04:00:00
1658|4|What is a significant cause of Influenze like illness among healthy adolescents and adults presenting for medical evaluation?|HCoV|2020-08-13 04:00:36
2477|109|What is CHIKV marked by?|severe joint pain, contorting its victims into unusual postures |2020-08-13 04:00:05
4066|30|What is the most common subgroup of HMPV?|HMPV A2|2020-08-13 04:00:41
861|85|What is the effect of host immune response to the delivery vector on the efficacy of vaccination?|theoretically reduce the exposure of the heterologous antigen to the immune system, as the vector is rapidly cleared.|2020-08-13 04:00:13
586|67|What factors and characteristics of semi-urban landscapes promote viral transmission?| higher levels of chicken densities, duck and geese flock size diversities, and fraction of land under rice or aquaculture than rural and urban areas. We also found that land-use diversity, a surrogate measure for potential mixing of host populations and other factors that likely influence viral transmission|2020-08-13 04:00:16
4376|115|How has the vast majority of MERS-CoV transmission occurred?|from infected to uninfected humans in close and prolonged contact |2020-08-13 04:00:37
1068|138|What descendant  lineages of the swine flu (Spanish Influenza) virus were identified in 2006?| 2 major descendant lineages of the 1918H1N1 Virus, as well as 2 additional reassortant lineages,persist naturally: a human epidemic/endemic H1N1 line-age, a porcine enzootic H1N1 lineage (so-called classicswine ﬂu), and the reassorted human H3N2 Virus lineage,which like the human H1N1 Virus, has led to a porcineH3N2 lineage.|2020-08-13 04:00:47
1543|105|What is the advantage of inclusion of non-HA antigens to HA based vaccines?| to improve immunogenicity and broaden breadth of both humoral and cellular immunity|2020-08-13 04:00:57
5155|107|What drug is used to treat congestive heart failure?|ouabain|2020-08-13 04:00:24
1169|120|What is the relationship between the presence of virus in blood sample and disease severity?| In the 57, 6 cases were detected to be blood positive, all of them (100%) were severe in symptom requiring special care attention, and the blood of the rest 51 cases was without detectable virus in the blood, only 12 of them (23.5%) were severe cases.|2020-08-13 04:00:22
856|131|What is Switzerland's estimated mean percentage [95% credible interval] of total population infected as of 28th March?|3.2% [1.3%-7.6%]|2020-08-13 04:00:55
4431|74|What is the proposed FPASSA method?| is a hybrid of FPA and SSA, in which the SSA is applied as a local search method for FPA|2020-08-13 04:00:57
5212|48|What was a severe limitation of this study?|unable to evaluate the levels of immunomodulators in the serum samples of a control group|2020-08-13 04:00:22
2477|109|What is CHIKV marked by?|severe joint pain, contorting its victims into unusual postures |2020-08-13 04:00:42
2484|109|What spurred  the discovery of the new vector Ae. albopictus?|The 2005-2006 epidemic of CHIKV in La Reunion islands in the Indian Ocean,|2020-08-13 04:00:01
5255|54|What are the limitations of a deterministic model?|cannot reliably represent effects originating from stochasticity, from effects in small populations, or from heterogeneities|2020-08-13 04:00:26
4075|46|What method was used to measure the inhibition of viral replication?|MTT method|2020-08-13 04:00:59
1257|105|How is the TIV administered?|intramuscularly |2020-08-13 04:00:15
2980|128|What can also play  a role?|indirect transmission via fomites|2020-08-13 04:00:06
2150|80|How many deaths occur annually as a result of annual influenza epidemics?|250,000 to 500,000|2020-08-13 04:00:14
2518|109|What became the main vector in the Indian Ocean within 1-2 y after CHIKV was introduced?|Ae. albopictus|2020-08-13 04:00:33
522|13|What is the revised WHO definition of Bacterial Pneumonia?| A revised case definition of "presumed bacterial pneumonia" has been introduced, and this definition includes pneumonia cases with WHO-defined alveolar consolidation, as well as those with other abnormal chest radiograph infiltrates and a serum C-reactive protein of at least 40 mg/L |2020-08-13 04:00:27
226|113|How many states in the U.S. have reported cases of COVID-19?|50|2020-08-13 04:00:32
326|101|How can random peptide libraries be used in applications?|the identification of peptide ligands by receptors, the mapping of substrate sites for enzymes, and the creation of antibody peptide libraries|2020-08-13 04:00:08
2738|112|Which cells express constitutive IFN-a?|PaKiT01 (Pteropus alecto) cell|2020-08-13 04:00:01
1604|36|What was the prevalence of Coronavirus OC43 in community samples in Ilorin, Nigeria?|13.3% (95% CI 6.9-23.6%)|2020-08-13 04:00:43
1085|131|What is an onset-to-death distribution?|time from the onset of symptoms to death|2020-08-13 04:00:12
587|67|What is the relationship between HIN1 viral transmission and poultry production.| landscapes where intensive and extensive forms of poultry production overlap were found at greater risk|2020-08-13 04:00:35
565|19|What age group had the most MERS-COV infections?|majority of confirmed cases of MERS-CoV were reported among people aged 40 and above|2020-08-13 04:00:14
4230|115|Why  it can be concluded that MERS-COV is a novel and distinct virus?| less than 80 % identity between the amino acid sequence of MERS ORF 1ab and betacoronavirus relatives, Tylonycteris bat HKU4 and Pipistrellus bat HKU5|2020-08-13 04:00:10
330|23|What immune cells are primarily involved in eliminating virus-infected cells?|NK cells (CD3-/CD16+/CD56+)|2020-08-13 04:00:43
3795|135|Where were the cases that were studied?|21 were linked to two clusters in Germany and France, 14 were infected in China|2020-08-13 04:00:32
1875|139|What was the result of under-reporting?|469 (95% CI: 403&minus;540) unreported cases from 1 to 15 Januar|2020-08-13 04:00:31
4108|81|What were detected  only in summer?|Human Metapneumovirus, RSV A and B, and influenza A(H1N1)pdm09|2020-08-13 04:00:41
1884|139|What  are some of the symptoms caused by the virus?|ymptoms including fever, cough, and sh|2020-08-13 04:00:21
5245|52|What are the 4 structural proteins of the pestivirus polyprotein?|nucleocapsid protein C, envelope glycoproteins E rns , E1 and E2|2020-08-13 04:00:07
1101|138|Do seasonal temperatures and humidity explain  the appearance of the three waves of the 1918 swine flu?|such factors cannot explain the 3 pandemicwaves of 1918-1919, which occurred in the spring-sum-mer, summer—fall, and winter (of the NorthernHemisphere), respectively. The ﬁrst 2 waves occurred at atime of year normally unfavorable to inﬂuenza Virusspread. The second wave caused simultaneous outbreaksin the Northern and Southern Hemispheres fromSeptember to November. |2020-08-13 04:00:42
1937|79|What determines the whether the spread of Vesicular stomatitis virus is monosynaptic or polysynaptic?|method of delivery of the G gene|2020-08-13 04:00:26
1642|105|How is NYVAC grown?|in chick embryo fibroblasts and Vero cells enabling vaccine-scale production. In non-permissive cells, critical late structural proteins are not produced stopping replication at the immature virion stage |2020-08-13 04:00:05
4457|84|Among zoonotic diseases, what are hosts of several pathogenic RNA viruses?|small mammals|2020-08-13 04:00:36
1178|108|What are some examples of autonomous bacteria that lost their independence and became intracellular  parasites or endosymbionts?|mitochondria, chloroplasts, Rickettsia |2020-08-13 04:00:47
4375|115|Which city harbours a wide range of MERS-CoV variants | Riyadh|2020-08-13 04:00:47
4175|115|Where was the the case first to be publicly reported was from ?|Jeddah, in the Kingdom of Saudi Arabia (KSA)|2020-08-13 04:00:33
3820|135|What symptoms were reported?|Of the remaining 29, 20 reported fever, 14 reported cough and eight reported weakness. Additional symptoms reported included headaches (6 cases), sore throat (2), rhinorrhoea (2), shortness of breath (2), myalgia (1), diarrhoea (1) and nausea (1)|2020-08-13 04:00:11
3949|129|Which cells lacking both B and T cell receptors but play a crucial role in secreting type 2 cytokines to perpetuate type 2 inflammation when activated ?| ILC2s are a group of lymphoid cells|2020-08-13 04:00:57
906|91|What is Universal primer-PCR used for in viral studies?|detect novel variants|2020-08-13 04:00:54
3697|140|What are Coronaviruses?|Coronaviruses (CoVs) are enveloped, positive-sense, single-stranded RNA viruses that belong to the subfamily Coronavirinae, family Coronavirdiae, order Nidovirales.|2020-08-13 04:00:18
2765|123|What was the mean delay from symptom onset to detection/hospitalization of a case?| 5-day|2020-08-13 04:00:48
3606|82| Why is it proposed that some bat SL-CoVs may be able to directly infect human hosts?|Combined with evolutionary evidence that the bat ACE2 gene has been positively selected at the same contact sites as the human ACE2 gene for interacting with SARS CoV [|2020-08-13 04:00:06
4396|74|What is the proposed model?|an improved adaptive neuro-fuzzy inference system (ANFIS) using an enhanced flower pollination algorithm (FPA) by using the salp swarm algorithm (SSA)|2020-08-13 04:00:28
1264|105|Which is the major surface and attachment glycoprotein on influenza virus?|hemagglutinin (HA) protein,|2020-08-13 04:00:03
4252|110|How many facilities believed they were adequately equipped to handle Ebla virus disease?|26|2020-08-13 04:00:35
3595|82|How much is the difference between the human SARS-CoV-2 and the bat RaTG13-CoV?|greater than 1,100 nt |2020-08-13 04:00:04
5275|56|What proteins does the Arenavirus produce?|a glycoprotein, a nucleoprotein (NP), a matrix protein (Z), and a polymerase (L)|2020-08-13 04:00:14
1627|25|What is the long-term risk of chronic hepatitis C infection?|cirrhosis and hepatocellular carcinoma|2020-08-13 04:00:47
850|131|What is France's estimated mean percentage [95% credible interval] of total population infected as of 28th March?|3.0% [1.1%-7.4%]|2020-08-13 04:00:25
4016|129|What happens in in asthmatic epithelium in IFV infection?|miR-22 was shown to be suppressed in asthmatic epithelium in IFV infection which lead to aberrant epithelial response, contributing to exacerbations |2020-08-13 04:00:02
3854|129|What is one of  the major sources of exacerbation of chronic airway inflammatory diseases?|Respiratory virus infection|2020-08-13 04:00:02
1478|105|What does the LAIV contain?|the same three or four influenza virus strains as inactivated vaccines but on an attenuated vaccine backbone |2020-08-13 04:00:19
4077|31|What was the purpose of this study?| to comprehensively investigate the viral epidemiology of adult RTIs|2020-08-13 04:00:30
2524|109|What is theorized regarding transmission?|motherto-child transmission most likely happens transplacentally shortly before delivery|2020-08-13 04:00:38
1064|138|When was it  determined that the 1918  pandemic was caused by the H1N1 Influenza virus?|That question did not begin to be resolved until the 1930s,when closely related inﬂuenza Viruses (now known to beH1N1 Viruses) were isolated, ﬁrst from pigs and shortlythereafter from humans. Seroepidemiologic studies soonlinked both of these viruses to the 1918 pandemic|2020-08-13 04:00:36
4058|45|How was the binding strength measured?|nano Isothermal Titration Calorimeter (ITC)|2020-08-13 04:00:32
5246|52|The BAC differed from the parental cDNA sequence by what amino acid substitutions?|aa|2020-08-13 04:00:41
1618|9|How are siRNAs typically delivered for systemic effect?|intratracheal or intranasal delivery|2020-08-13 04:00:10
3897|51|How do nonnucleoside NS5B polymerase inhibitors work?|inhibit polymerase activity by allosteric mechanisms|2020-08-13 04:00:18
1099|138|What are the circumstances that promote the spread of influenza virus?| lower environ-mental temperatures and human nasal temperatures (bene-ﬁcial to thermolabile Viruses such as inﬂuenza), optimalhumidity, increased crowding indoors, and imperfect ven-tilation due to closed windows and suboptimal airﬂow|2020-08-13 04:00:36
3805|135|What were the surveillance objectives?|to: describe the key epidemiological and clinical characteristics of COVID-19 cases detected in Europe; inform country preparedness; and improve further case detection and management. |2020-08-13 04:00:53
4467|84|Which was  the first hantavirus to be isolated?|The categorization of hantaviruses as belonging to the family Bunyaviridae is due in part to|2020-08-13 04:00:40
1181|108|How are the ribozymes able to replicate, join and create peptide bonds?| They can polymerize progeny chemically, allow for mutations to occur and can evolve. One molecule serves as catalyst, the other one as substrate. Replication of ribozymes was demonstrated in the test tube (Lincoln and Joyce, 2009) . Ribozymes can form peptide bonds between amino acids (Zhang and Cech, 1997) . Thus, small peptides were available by ribozyme activity. |2020-08-13 04:00:56
1106|138|Are viruses in the first and third waves of the 1918 swine flu pandemic same or derived from the virus from the second wave of the swine flu?|nothingcan yet be said about whether the ﬁrst (spring) wave, or forthat matter, the third wave, represented circulation of thesame Virus or variants of it|2020-08-13 04:00:49
2256|89|What was the main finding in the study?|AP3, exhibited improved antiviral activity, drug resistance profile and pharmacological properties over T20|2020-08-13 04:00:40
4511|84|Why have Hantavirus diseases of man been suspected of having an immunopathogenic basis?|plasma viral RNA with|2020-08-13 04:00:24
1921|145|What is an effective public health hygiene?| Respiratory hygiene i|2020-08-13 04:00:19
1240|116|What platform was instrumental in rapid sharing of COVID-19 information?|Global Initiative on Sharing All Influenza Data (GISAID)|2020-08-13 04:00:42
843|131|As of the end of March what is the proportion of Spain's population to be infected?|15.0% (7.0 [18-19] million people)|2020-08-13 04:00:39
1598|36|What was the most common virus detected in community members in this sample?|Coronavirus OC43|2020-08-13 04:00:03
4373|115|What does clade B comprise?|the majority of human and camel genomes deduced thus far|2020-08-13 04:00:11
2137|26|How does hepcidin work in the duodenum?|control of excessive Fe absorption|2020-08-13 04:00:05
2494|109|How was the Italian isolation found to have evolved from?|from the Kerala isolate, which was associated with a A226V shift in E1 gene that represents a successful evolutionary adaptation in the mosquito vector similar to the ones observed in Reunion Island [|2020-08-13 04:00:44
2259|89|What figure shows that AP3 exhibited higher inhibitory activities on infection by HIV-1 IIIB and HIV-1 Bal strains?|Fig. 1b|2020-08-13 04:00:49
3025|7|What medium was used to collect the sputum samples?|Löwenstein-Jensen medium|2020-08-13 04:00:13
3612|82|What was reported in  a rebuttal paper led by an HIV-1 virologist Dr. Feng Gao?| they used careful bioinformatics analyses to demonstrate that the original claim of multiple HIV insertions into the SARS-CoV-2 is not HIV-1 specific but random |2020-08-13 04:00:13
843|131|As of the end of March what is the proportion of Spain's population to be infected?|15.0% (7.0 [18-19] million people)|2020-08-13 04:00:49
4224|115|What can  MERS disease progress to?|acute respiratory distress syndrome and multiorgan system failure|2020-08-13 04:00:16
884|133|Is oral swab for detecting 2019-nCOV infection, sufficient?| patients infected with 2019-nCoV may harbour the virus in the intestine at the early or late stage of disease. It is also worth to note none of the patients with viremia blood had positive swabs. These patients would likely be considered as 2019-nCoV negative through routine surveillance, and thus pose a threat to other people.|2020-08-13 04:00:57
284|103|What is the family of the SARS coronavirus?|Coronaviridae|2020-08-13 04:00:44
3272|29|What are the ages of the patients in this study?|≤14 years old|2020-08-13 04:00:34
3722|140|What is responsible for the interaction with  host receptor?| the external subdomain,|2020-08-13 04:00:40
901|91|What percentage of sporadic diarrhea are caused by norovirus?|60%|2020-08-13 04:00:12
5185|102|Why is matrix protein 2 (M2) an attractive target for a universal influenza vaccine?|highly conserved among influenza A virus strains|2020-08-13 04:00:43
4401|74|What did the comparison of  the FPASSA-ANFIS model with several existing models, show?|it showed better performance in terms of Mean Absolute Percentage Error (MAPE), Root Mean Squared Relative Error (RMSRE), Root Mean Squared Relative Error (RMSRE), coefficient of determination ( R 2 ), and computing time. |2020-08-13 04:00:54
3811|135|What places were linked to these?|14 were linked to a cluster in Bavaria, Germany, and seven to a cluster in Haute-Savoie, France |2020-08-13 04:00:04
4443|84|How many hantaviral genotypes have been described|Well over 40|2020-08-13 04:00:02
3846|135|Why is additional research needed?| to complement surveillance data to build knowledge on the infectious period, modes of transmission, basic and effective reproduction numbers, and effectiveness of prevention and case management options also in settings outside of China.|2020-08-13 04:00:43
915|96|What is the key regulator to sporulation?|Spo0A|2020-08-13 04:00:30
1259|105|What does the TIV contain?| three or four inactivated viruses, i.e., two type A strains (H1 and H3) and one or two type B strains. |2020-08-13 04:00:20
1606|36|What was the difference between community and clinic cases of acute respiratory infections?|increased severity of illness in the clinical sample|2020-08-13 04:00:12
1173|120|What  could account for the high transmission rate of the 2019-nCOV virus?|Intensive structural analysis of the S protein of 2019-nCoV with the SARS-Coronavirus suggested that several critical residues in the viral spike protein might confer favourable interaction with human ACE2 [7] . Of note, ACE2 is also abundantly present in humans in the epithelia of the small intestine besides the respiratory tract and is ubiquitously present in endothelial cells [8] , which might provide possible routes of transmission, and might account for the high transmission capacity of the new virus. |2020-08-13 04:00:14
894|104|How is MAPK activated?|phosphorylation|2020-08-13 04:00:40
1759|94|What was the effect of phage displaying  peptides on tumor?|Using the B16-OVA tumor model, Eriksson et al. (2007) showed that phage displaying peptides and/or Fabs specific for tumor antigens delayed tumor growth and improved survival, owing in large part to activation of tumor-associated macrophages and recruitment of neutrophils to the tumor site (Eriksson et al., 2009) |2020-08-13 04:00:29
1953|88|How do influenza viruses escape binding by the natural killer cell activating receptors?|modification of influenza hemagglutinin (HA) glycosylation|2020-08-13 04:00:30
2986|128|What, beyond the assessment of severity, is important?| to determine high risk groups.|2020-08-13 04:00:13
3633|99|What are roles of  the period and type of specimens?|It was found that the respiratory specimens were positive for the virus while serum was negative in the early period. It has also suggested that in the early days of illness, patients have high levels of virus despite the mild symptoms.|2020-08-13 04:00:19
661|68|What is the effect of Chloroquine(CQ) and Hydroxychloroquine(HCQ) on endosomal maturation and endocytosis in COVID-19 treatment?|Since acidification is crucial for endosome maturation and function, we surmise that endosome maturation might be blocked at intermediate stages of endocytosis,|2020-08-13 04:00:21
2524|109|What is theorized regarding transmission?|motherto-child transmission most likely happens transplacentally shortly before delivery|2020-08-13 04:00:00
4223|115|What do patients often present to a hospital with, in cases of MERS?| pneumonia|2020-08-13 04:00:24
283|103|What is the genus of the SARS coronavirus?|Betacoronavirus|2020-08-13 04:00:03
928|70|What genetic mutation is associated with autism?|KATNAL2|2020-08-13 04:00:20
2997|5|What regulates the broad, but less specific, virus-cell interaction in a hepatitis B infection?|heparan sulfates in the membrane proteins|2020-08-13 04:00:34
1199|87|Where did SARS-CoV-2 originate?|Wuhan City, China|2020-08-13 04:00:35
2199|124|What are coronaviruses?|s are spherical, enveloped, and the largest of positive-strand RNA v|2020-08-13 04:00:39
2744|112|What was additionally demonstrated?|the antiviral state induced by the interferon pathway protects live cells from mortality in tissue culture, resulting in in vitro epidemics of extended duration that enhance the probability of establishing a long-term persistent infection.|2020-08-13 04:00:34
3843|135|How can hospital based surveillance help?|help estimate the incidence of severe cases and identify risk factors for severity and death|2020-08-13 04:00:48
845|85|What are important criteria for selecting vaccine delivery vectors?|long-lasting cellular and (where appropriate) humoral immune responses to the vectored antigen must be induced following administration of these vaccines, preferably with a single dose|2020-08-13 04:00:03
4543|84|What is the character of he resulting leakage?|is exudative in character, with chemical composition high in protein and resembling plasma.|2020-08-13 04:00:24
4445|84|What do Hantaviruses cause in their reservoir hosts?|persistent infections|2020-08-13 04:00:35
4014|129|What are both IFV and RSV infections shown to do?| to increase miR-21 and augmented inflammation in experimental murine asthma models, which is reversed with a combination treatment of anti-miR-21 and corticosteroids|2020-08-13 04:00:25
864|85|What is the effect of host immune response to the delivery vector on the efficacy of vaccination?|for virally vectored antigens, the existence of pre-existing immunity to the vector (particularly neutralizing antibody) will restrict delivery of the virus into cells, thereby effectively reducing the dose of the vectored antigen. Again, this might be expected to result in a reduction in the antigenicity of the vectored antigen.|2020-08-13 04:00:12
1944|88|How many extracellular domains are in the CEAMCAM1 protein?|four|2020-08-13 04:00:06
1087|138|Is the geographical origin of the 1918 H1N1 swine flu known?|Confounding deﬁnite assignment of a geographicpoint of origin, the 1918 pandemic spread more or lesssimultaneously in 3 distinct waves during an z12-monthperiod in 191871919, in Europe, Asia, and North America(the ﬁrst wave was best described in the United States inMarch 1918)|2020-08-13 04:00:54
4442|84|What  led to a great increase in their study among virologists worldwide?|an outbreak in 1993–94 in the southwestern United States|2020-08-13 04:00:49
3677|44|What is the structure of the coronavirus?|enveloped, non-segmented, positive-strand RNA viruses|2020-08-13 04:00:00
5275|56|What proteins does the Arenavirus produce?|a glycoprotein, a nucleoprotein (NP), a matrix protein (Z), and a polymerase (L)|2020-08-13 04:00:46
4552|84| For HCPS, what does that expression spare?|the retroperitoneum and, in general, the kidney|2020-08-13 04:00:54
1747|94|What is one reason for the lack of success of immunization phage displayed peptides with native protein?| it seems that peptide antigens elicit a set of topologically restricted antibodies that are largely unable to recognize discontinuous or complex epitopes on larger biomolecules. While the peptide may mimic the chemistry of a given epitope on a folded protein (allowing it to crossreact with a targeted antibody), being a smaller molecule, it cannot mimic the topology of that antibody's full epitope.|2020-08-13 04:00:59
3656|99|What are the many prospective and restrospective studies  conducted on?| usage of ribavirin with lopinavir/ritonavir/ribavirin, interferon, and convalescent plasma usage.|2020-08-13 04:00:36
2501|109|What is affected by CHIKV?|fibroblasts|2020-08-13 04:00:49
582|35|What precedes about half of the reported cases of MEWDS?|flu-like illness|2020-08-13 04:00:47
4399|74|What is the proposed model called?| FPASSA-ANFIS|2020-08-13 04:00:07
3464|69|What were the  Insomnia Severity Index scores ?|among frontline vs second-line workers: 6.0 [2.0-11.0] vs 4.0 [1.0-8.0]; P < .001|2020-08-13 04:00:32
2191|144|When did the WHO declare COVID to be a Public Health Emergency of International Concern?|January 30, 2020|2020-08-13 04:00:24
1654|105|How can sustained immunity be generated?|induce immunity at sites of inductive immunity to natural infection, in this case the respiratory tract|2020-08-13 04:00:57
1101|138|Do seasonal temperatures and humidity explain  the appearance of the three waves of the 1918 swine flu?|such factors cannot explain the 3 pandemicwaves of 1918-1919, which occurred in the spring-sum-mer, summer—fall, and winter (of the NorthernHemisphere), respectively. The ﬁrst 2 waves occurred at atime of year normally unfavorable to inﬂuenza Virusspread. The second wave caused simultaneous outbreaksin the Northern and Southern Hemispheres fromSeptember to November. |2020-08-13 04:00:33
4249|115|What do individual studies report on viral  shedding?| long periods of viral shedding, sometimes intermittently and not necessarily linked to the presence of disease symptoms.|2020-08-13 04:00:52
3648|99|How many clinical trials are registered?|nine|2020-08-13 04:00:27
1233|71|What is the structure of a recombiant  viral particle?|a natural virus-like envelope on the outside and a replicon on the inside|2020-08-13 04:00:13
4280|115|Why is there an increased risk to humans of spill-over during calving season?|due to new infections among naïve DC populations|2020-08-13 04:00:27
5135|106|What nucleolar antigen is essential of localization of Tat and Rev proteins?|B23|2020-08-13 04:00:45
4426|74|What may be a problem with individual SI algorithm?|may stock at local optima|2020-08-13 04:00:57
4203|115|How does MERS-CoV compare with SARS-CoV?|eliciting a more proinflammatory response than SARS-CoV|2020-08-13 04:00:24
5154|107|For how long were the cells infected before analysis?|48 h|2020-08-13 04:00:40
4150|136|What can be  done with the  'brake' on the immune system?|may ultimately be toggled therapeutically|2020-08-13 04:00:01
4443|84|How many hantaviral genotypes have been described|Well over 40|2020-08-13 04:00:52
3609|82|Why were experiments with SL-SHC014-MA15 chimeric virus were later restricted?|as gain of function (GOF) studies under the US government-mandated pause policy |2020-08-13 04:00:25
2128|38|Where have most outbreaks of equine coronavirus occurred in the United States?|adult riding, racing and show horses|2020-08-13 04:00:41
4064|30|How many open reading frames are in the HMPV genome?|eight|2020-08-13 04:00:02
1934|145|What is a necessary component of effective health  governance?|Diplomacy bridging long-standing mistrust of public health and biomedical interventions and facilitating engagement with contentious actors |2020-08-13 04:00:19
3701|140|Where did these viruses originate before crossing the barrier to infect humans?|these viruses have likely originated from bats and then jumped into another amplification mammalian host [the Himalayan palm civet (Paguma larvata) for SARS-CoV and the dromedary camel (Camelus dromedarius) for MERS-CoV] |2020-08-13 04:00:14
1120|138|Why was there such a high death rate in the 19118 swine flu pandemic?|Clinically and pathologically, thesehigh death rates appear to be the result of several factors,including a higher proportion of severe and complicatedinfections of the respiratory tract, rather than involvementof organ systems outside the normal range of the inﬂuenzaVirus. Also, the deaths were concentrated in an unusuallyyoung age group|2020-08-13 04:00:45
1530|105|What is  the result of rAd5 trials?|clinical trials with rAd vectors have overall been successful, demonstrating safety and some level of efficacy,|2020-08-13 04:00:34
